State,District,Latitude,Longitude,District code,Population,Sex_ratio,Literacy_rate,Male_Literacy_rate,Female_Literacy_rate,SC_ratio,ST_ratio,Worker_ratio,Male_Worker_ratio,Female_Worker_ratio,Main_Worker_ratio,Marginal_Worker_ratio,Non_Worker_ratio,Hindu_ratio,Muslim_ratio,Christian_ratio,Sikh_ratio,Buddhist_ratio,Jain_ratio,Other_religion_ratio,Religion_not_stated_ratio,Households_with_electricity_ratio,Households_with_LPG_ratio,Households_with_internet_ratio,Households_with_computer_ratio,Rural_household_ratio,Urban_household_ratio,Households_with_bicycle_ratio,Households_with_car_ratio,Households_with_radio_ratio,Households_with_scooter_ratio,Households_with_tv_ratio,Households_with_phone_ratio,Below_primary_ratio,Primary_ratio,Middle_ratio,Secondary_ratio,Higher_ratio,Graduate_ratio,Other_education_ratio,Illiteracy_rate,Age_0_29_ratio,Age_30_49_ratio,Age_50_ratio,Age_not_stated_ratio,Tapwater_ratio,Handpump_ratio,Wellwater_ratio,Springwater_ratio,Riverwater_ratio,Households_with_latrine_ratio,Households_with_bathing_facility_ratio,Low_income_ratio,Middle_income_ratio,High_income_ratio,Power_Parity_Less_than_Rs_45000_ratio,Power_Parity_Rs_45000_90000_ratio,Power_Parity_Rs_90000_150000_ratio,Power_Parity_Rs_45000_150000_ratio,Power_Parity_Rs_150000_240000_ratio,Power_Parity_Rs_240000_330000_ratio,Power_Parity_Rs_150000_330000_ratio,Power_Parity_Rs_330000_425000_ratio,Power_Parity_Rs_425000_545000_ratio,Power_Parity_Rs_330000_545000_ratio,Power_Parity_Above_Rs_545000_ratio
Arunachal Pradesh,Upper Subansiri,28.277196566523585,93.8991435622318,249,83448,998.0,54.0,59.0,49.0,0.0,94.0,40.0,43.0,37.0,77.0,23.0,60.0,16.0,1.0,11.0,0.0,0.0,0.0,71.0,1.0,28.0,16.0,1.0,4.0,76.0,24.0,4.0,3.0,24.0,7.0,19.0,19.0,11.0,17.0,16.0,11.0,9.0,5.0,1.0,30.0,67.0,24.0,9.0,0.0,61.0,0.0,1.0,5.0,5.0,35.0,26.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Arunachal Pradesh,West Kameng,27.46486582278483,92.65015750452083,246,83947,819.0,58.0,64.0,50.0,0.0,55.0,51.0,61.0,38.0,82.0,18.0,49.0,37.0,2.0,10.0,0.0,43.0,0.0,7.0,0.0,59.0,29.0,1.0,4.0,74.0,26.0,1.0,5.0,13.0,4.0,36.0,33.0,13.0,16.0,13.0,9.0,6.0,4.0,0.0,39.0,63.0,27.0,10.0,0.0,58.0,0.0,0.0,3.0,3.0,34.0,31.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Arunachal Pradesh,West Siang,28.106296920289843,94.53510344202908,250,112274,930.0,58.0,63.0,52.0,0.0,83.0,44.0,50.0,37.0,87.0,13.0,56.0,14.0,2.0,27.0,1.0,3.0,0.0,53.0,0.0,46.0,20.0,1.0,4.0,72.0,28.0,7.0,6.0,16.0,13.0,31.0,33.0,14.0,17.0,16.0,11.0,8.0,6.0,1.0,27.0,63.0,25.0,12.0,0.0,57.0,2.0,1.0,3.0,3.0,51.0,35.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Barpeta,26.427872264631056,90.97912010178116,303,1693622,953.0,53.0,58.0,48.0,6.0,2.0,33.0,51.0,14.0,78.0,22.0,67.0,29.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,10.0,0.0,5.0,90.0,10.0,36.0,1.0,13.0,5.0,11.0,30.0,12.0,18.0,17.0,7.0,5.0,3.0,0.0,38.0,63.0,24.0,13.0,0.0,1.0,59.0,3.0,0.0,2.0,49.0,19.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Bongaigaon,26.45012521994133,90.6734296187684,319,738804,966.0,59.0,63.0,54.0,11.0,3.0,35.0,53.0,16.0,75.0,25.0,65.0,49.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,1.0,6.0,83.0,17.0,44.0,3.0,12.0,8.0,16.0,36.0,13.0,19.0,18.0,8.0,5.0,3.0,0.0,35.0,62.0,25.0,13.0,0.0,4.0,39.0,21.0,0.0,1.0,38.0,21.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Cachar,24.815570668693017,92.86849650455927,316,1736617,959.0,68.0,72.0,63.0,15.0,1.0,35.0,53.0,16.0,78.0,22.0,65.0,60.0,38.0,2.0,0.0,0.0,0.0,0.0,0.0,32.0,14.0,1.0,9.0,80.0,20.0,21.0,2.0,13.0,5.0,23.0,39.0,15.0,26.0,22.0,9.0,5.0,3.0,1.0,21.0,60.0,26.0,14.0,0.0,31.0,4.0,23.0,2.0,9.0,68.0,37.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Darrang,26.58463215962442,92.04141338028155,325,928500,954.0,52.0,57.0,48.0,4.0,1.0,35.0,52.0,17.0,74.0,26.0,65.0,35.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,4.0,93.0,7.0,38.0,1.0,18.0,5.0,11.0,25.0,13.0,17.0,17.0,6.0,5.0,2.0,0.0,39.0,63.0,24.0,13.0,0.0,2.0,56.0,3.0,0.0,1.0,33.0,16.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Dhemaji,27.586533438485816,94.71336908517353,308,686133,953.0,62.0,68.0,55.0,6.0,47.0,46.0,53.0,39.0,64.0,36.0,54.0,95.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,12.0,7.0,1.0,5.0,93.0,7.0,37.0,2.0,18.0,5.0,11.0,25.0,11.0,19.0,19.0,11.0,8.0,4.0,0.0,27.0,63.0,25.0,12.0,0.0,1.0,45.0,4.0,0.0,3.0,25.0,17.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Dibrugarh,27.30612284482757,95.0998282327587,310,1326335,961.0,67.0,73.0,60.0,4.0,8.0,42.0,54.0,30.0,70.0,30.0,58.0,90.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,20.0,2.0,9.0,80.0,20.0,46.0,6.0,19.0,12.0,32.0,37.0,11.0,18.0,23.0,11.0,7.0,4.0,1.0,26.0,58.0,28.0,14.0,0.0,8.0,60.0,2.0,0.0,1.0,57.0,47.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Goalpara,26.017277777777807,90.59869891598912,302,1008183,964.0,56.0,59.0,52.0,4.0,23.0,36.0,52.0,19.0,73.0,27.0,64.0,35.0,58.0,8.0,0.0,0.0,0.0,0.0,0.0,29.0,8.0,1.0,5.0,85.0,15.0,43.0,2.0,16.0,6.0,16.0,35.0,12.0,21.0,18.0,7.0,4.0,2.0,0.0,36.0,65.0,24.0,12.0,0.0,2.0,47.0,20.0,1.0,1.0,48.0,22.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Golaghat,26.377219709794485,93.82583397823468,313,1066888,964.0,68.0,73.0,62.0,6.0,10.0,45.0,57.0,33.0,69.0,31.0,55.0,86.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,1.0,5.0,90.0,10.0,48.0,3.0,18.0,8.0,22.0,32.0,11.0,21.0,24.0,10.0,6.0,3.0,0.0,24.0,59.0,27.0,14.0,0.0,10.0,51.0,4.0,0.0,1.0,47.0,38.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Hailakandi,24.457496089385486,92.59154664804475,318,659296,951.0,62.0,67.0,56.0,11.0,0.0,32.0,51.0,14.0,77.0,23.0,68.0,38.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,1.0,6.0,91.0,9.0,16.0,1.0,10.0,3.0,11.0,32.0,13.0,26.0,21.0,7.0,4.0,2.0,1.0,26.0,64.0,24.0,13.0,0.0,14.0,6.0,14.0,6.0,9.0,68.0,28.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Jorhat,26.76244824016563,94.30197722567289,312,1092256,962.0,73.0,78.0,68.0,8.0,13.0,46.0,58.0,33.0,68.0,32.0,54.0,92.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,33.0,20.0,2.0,7.0,78.0,22.0,45.0,4.0,15.0,12.0,25.0,35.0,9.0,18.0,27.0,12.0,9.0,6.0,1.0,19.0,55.0,29.0,16.0,0.0,18.0,29.0,4.0,0.0,2.0,42.0,40.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Kamrup,26.170939452054807,91.58863273972592,321,1517542,949.0,66.0,71.0,60.0,7.0,12.0,41.0,55.0,27.0,67.0,33.0,59.0,58.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,28.0,16.0,1.0,5.0,90.0,10.0,46.0,2.0,26.0,8.0,21.0,38.0,11.0,19.0,23.0,10.0,8.0,4.0,0.0,26.0,59.0,27.0,14.0,0.0,3.0,56.0,8.0,1.0,1.0,42.0,29.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Karbi Anglong,26.08966454598031,93.11536570271832,314,956313,951.0,58.0,64.0,52.0,5.0,56.0,40.0,50.0,29.0,68.0,32.0,60.0,80.0,2.0,16.0,0.0,1.0,0.0,0.0,0.0,21.0,7.0,1.0,4.0,85.0,15.0,38.0,2.0,20.0,5.0,22.0,31.0,11.0,22.0,20.0,9.0,4.0,2.0,0.0,31.0,65.0,24.0,11.0,0.0,5.0,22.0,26.0,6.0,4.0,38.0,21.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Karimganj,24.69660712250711,92.3679498575498,317,1228686,963.0,65.0,70.0,60.0,13.0,0.0,32.0,51.0,13.0,74.0,26.0,68.0,42.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,10.0,1.0,8.0,89.0,11.0,13.0,1.0,8.0,2.0,13.0,36.0,16.0,27.0,21.0,6.0,3.0,2.0,1.0,25.0,63.0,23.0,13.0,0.0,11.0,13.0,19.0,2.0,8.0,71.0,34.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Kokrajhar,26.497246635730868,90.13997470997688,300,887142,959.0,55.0,61.0,49.0,3.0,31.0,38.0,52.0,24.0,74.0,26.0,62.0,60.0,28.0,11.0,0.0,0.0,0.0,0.0,0.0,19.0,7.0,1.0,6.0,92.0,8.0,52.0,1.0,8.0,5.0,15.0,34.0,13.0,18.0,17.0,9.0,4.0,2.0,0.0,37.0,62.0,25.0,12.0,0.0,2.0,43.0,29.0,1.0,2.0,24.0,13.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Lakhimpur,27.14128805970149,94.0775949253732,307,1042137,968.0,66.0,71.0,60.0,8.0,24.0,41.0,53.0,29.0,66.0,34.0,59.0,76.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0,1.0,5.0,89.0,11.0,41.0,2.0,18.0,8.0,14.0,28.0,12.0,20.0,20.0,10.0,8.0,4.0,0.0,26.0,61.0,26.0,13.0,0.0,3.0,31.0,23.0,0.0,2.0,36.0,23.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Nagaon,26.26462170626351,92.9306191144708,305,2823768,962.0,61.0,64.0,57.0,9.0,4.0,35.0,53.0,15.0,75.0,25.0,65.0,43.0,55.0,1.0,0.0,0.0,0.0,0.0,0.0,24.0,11.0,1.0,6.0,84.0,16.0,42.0,2.0,11.0,6.0,16.0,34.0,14.0,22.0,20.0,7.0,4.0,2.0,0.0,30.0,63.0,24.0,13.0,0.0,4.0,55.0,7.0,0.0,1.0,53.0,31.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Nalbari,26.46323767605632,91.40598521126763,323,771639,949.0,69.0,74.0,64.0,8.0,3.0,35.0,53.0,15.0,74.0,26.0,65.0,64.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,1.0,5.0,88.0,12.0,45.0,2.0,25.0,8.0,19.0,36.0,10.0,18.0,24.0,10.0,9.0,5.0,0.0,24.0,57.0,27.0,15.0,0.0,2.0,61.0,1.0,0.0,0.0,43.0,34.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Sonitpur,26.73514926829268,92.85197804878044,306,1924110,956.0,58.0,63.0,52.0,6.0,12.0,40.0,55.0,25.0,72.0,28.0,60.0,74.0,18.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,1.0,6.0,88.0,12.0,50.0,2.0,14.0,7.0,20.0,30.0,11.0,22.0,20.0,7.0,5.0,3.0,0.0,33.0,60.0,26.0,14.0,0.0,6.0,25.0,34.0,0.0,3.0,42.0,32.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Assam,Tinsukia,27.53549291139241,95.69055949367085,309,1327929,952.0,60.0,67.0,53.0,3.0,6.0,42.0,54.0,29.0,74.0,26.0,58.0,89.0,4.0,6.0,0.0,1.0,0.0,0.0,0.0,42.0,18.0,1.0,7.0,76.0,24.0,44.0,3.0,13.0,8.0,29.0,33.0,11.0,20.0,21.0,8.0,5.0,3.0,1.0,31.0,60.0,27.0,13.0,0.0,7.0,58.0,3.0,0.0,1.0,57.0,44.0,15.0,66.0,1.0,15.0,46.0,20.0,66.0,8.0,6.0,14.0,2.0,2.0,3.0,1.0
Bihar,Araria,26.211528119180603,87.30766554934816,209,2811569,921.0,43.0,50.0,35.0,14.0,1.0,38.0,48.0,27.0,65.0,35.0,62.0,57.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,4.0,94.0,6.0,40.0,1.0,18.0,5.0,6.0,34.0,20.0,14.0,7.0,4.0,2.0,1.0,0.0,53.0,67.0,22.0,12.0,0.0,1.0,77.0,0.0,0.0,0.0,7.0,32.0,35.0,61.0,1.0,35.0,43.0,18.0,61.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0
Bihar,Aurangabad,24.774291867469877,84.45986024096379,235,2540073,926.0,58.0,66.0,49.0,24.0,0.0,33.0,45.0,20.0,57.0,43.0,67.0,90.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,7.0,90.0,10.0,41.0,1.0,22.0,7.0,10.0,49.0,21.0,18.0,12.0,10.0,5.0,3.0,0.0,30.0,64.0,22.0,13.0,0.0,3.0,73.0,3.0,0.0,0.0,18.0,35.0,26.0,62.0,1.0,26.0,42.0,20.0,62.0,8.0,1.0,8.0,1.0,1.0,2.0,1.0
Bihar,Aurangabad,24.774291867469877,84.45986024096379,515,3701282,923.0,68.0,74.0,60.0,15.0,4.0,43.0,53.0,31.0,92.0,8.0,57.0,69.0,21.0,0.0,0.0,8.0,1.0,0.0,0.0,60.0,25.0,2.0,7.0,56.0,44.0,20.0,3.0,10.0,24.0,41.0,54.0,11.0,20.0,12.0,16.0,9.0,7.0,1.0,24.0,60.0,25.0,15.0,0.0,47.0,11.0,14.0,0.0,0.0,37.0,63.0,6.0,49.0,6.0,6.0,24.0,25.0,49.0,6.0,8.0,14.0,11.0,14.0,25.0,6.0
Bihar,Banka,24.832355642023337,86.8664916342413,225,2034763,907.0,47.0,55.0,39.0,12.0,4.0,38.0,49.0,26.0,49.0,51.0,62.0,87.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,5.0,96.0,4.0,36.0,1.0,18.0,5.0,7.0,41.0,19.0,18.0,9.0,6.0,3.0,2.0,0.0,42.0,63.0,23.0,14.0,0.0,3.0,57.0,21.0,0.0,1.0,10.0,20.0,29.0,63.0,1.0,29.0,44.0,19.0,63.0,6.0,0.0,7.0,0.0,0.0,1.0,1.0
Bihar,Begusarai,25.54302613168723,86.12560144032932,222,2970541,895.0,52.0,59.0,45.0,15.0,0.0,32.0,46.0,16.0,63.0,37.0,68.0,86.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,1.0,6.0,81.0,19.0,40.0,1.0,15.0,6.0,10.0,46.0,19.0,16.0,10.0,7.0,5.0,3.0,0.0,41.0,66.0,22.0,12.0,0.0,3.0,75.0,2.0,0.0,0.0,25.0,26.0,32.0,63.0,1.0,32.0,44.0,19.0,63.0,4.0,0.0,4.0,0.0,0.0,1.0,1.0
Bihar,Bhagalpur,25.277192885375477,87.04213814229242,224,3037766,880.0,52.0,58.0,45.0,10.0,2.0,32.0,46.0,17.0,54.0,46.0,68.0,82.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,1.0,7.0,80.0,20.0,34.0,1.0,20.0,7.0,18.0,47.0,20.0,17.0,10.0,8.0,5.0,4.0,1.0,37.0,64.0,22.0,13.0,0.0,7.0,67.0,9.0,0.0,0.0,29.0,32.0,24.0,61.0,2.0,24.0,40.0,21.0,61.0,8.0,1.0,9.0,1.0,2.0,4.0,2.0
Bihar,Bhojpur,25.50666439393939,84.49407803030304,231,2728407,907.0,59.0,68.0,48.0,16.0,1.0,30.0,45.0,14.0,62.0,38.0,70.0,92.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,1.0,7.0,85.0,15.0,40.0,1.0,23.0,9.0,17.0,52.0,18.0,19.0,12.0,10.0,5.0,4.0,0.0,32.0,63.0,22.0,14.0,0.0,3.0,76.0,1.0,0.0,0.0,22.0,42.0,23.0,62.0,2.0,23.0,41.0,21.0,62.0,9.0,1.0,10.0,1.0,2.0,3.0,2.0
Bihar,Buxar,25.48593018867924,84.08808081760995,232,1706352,922.0,58.0,67.0,48.0,15.0,2.0,32.0,45.0,17.0,61.0,39.0,68.0,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,1.0,6.0,89.0,11.0,41.0,2.0,23.0,8.0,14.0,52.0,18.0,23.0,14.0,10.0,5.0,4.0,0.0,25.0,63.0,22.0,15.0,0.0,3.0,72.0,1.0,0.0,0.0,19.0,39.0,25.0,62.0,2.0,25.0,42.0,20.0,62.0,9.0,1.0,9.0,1.0,1.0,2.0,2.0
Bihar,Darbhanga,26.146187719298258,85.97387352472099,215,3937385,911.0,46.0,55.0,37.0,16.0,0.0,31.0,46.0,15.0,60.0,40.0,69.0,77.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,1.0,5.0,90.0,10.0,32.0,1.0,20.0,5.0,8.0,44.0,16.0,12.0,8.0,5.0,4.0,3.0,1.0,52.0,64.0,22.0,13.0,0.0,2.0,77.0,0.0,0.0,0.0,20.0,25.0,28.0,62.0,1.0,28.0,42.0,20.0,62.0,6.0,0.0,6.0,1.0,1.0,2.0,1.0
Bihar,Gaya,24.7266541547278,84.94291217765044,236,4391418,937.0,52.0,60.0,44.0,30.0,0.0,38.0,47.0,28.0,61.0,39.0,62.0,88.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,1.0,7.0,86.0,14.0,36.0,1.0,20.0,7.0,13.0,48.0,19.0,16.0,9.0,7.0,4.0,3.0,0.0,41.0,64.0,21.0,12.0,2.0,5.0,71.0,7.0,0.0,0.0,21.0,32.0,24.0,62.0,2.0,24.0,41.0,20.0,62.0,8.0,1.0,9.0,1.0,2.0,3.0,2.0
Bihar,Gopalganj,26.44874364161851,84.34636127167629,217,2562012,1021.0,54.0,63.0,46.0,12.0,2.0,28.0,43.0,15.0,50.0,50.0,72.0,83.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,1.0,6.0,93.0,7.0,56.0,2.0,28.0,9.0,11.0,57.0,20.0,17.0,11.0,8.0,5.0,3.0,0.0,36.0,64.0,21.0,14.0,0.0,3.0,72.0,0.0,0.0,0.0,15.0,38.0,25.0,62.0,1.0,25.0,43.0,19.0,62.0,10.0,0.0,10.0,1.0,1.0,1.0,1.0
Bihar,Jamui,24.78418380462726,86.26316298200514,238,1760405,922.0,49.0,58.0,38.0,17.0,4.0,41.0,49.0,33.0,61.0,39.0,59.0,87.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,1.0,6.0,91.0,9.0,32.0,1.0,14.0,5.0,8.0,45.0,23.0,17.0,8.0,6.0,3.0,2.0,0.0,41.0,65.0,22.0,13.0,0.0,4.0,46.0,33.0,0.0,1.0,13.0,18.0,26.0,62.0,1.0,26.0,43.0,19.0,62.0,9.0,0.0,9.0,1.0,1.0,2.0,1.0
Bihar,Jehanabad,25.155679045643165,84.9208124481328,239,1125313,922.0,55.0,64.0,45.0,20.0,0.0,32.0,45.0,18.0,69.0,31.0,68.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,1.0,5.0,87.0,13.0,32.0,1.0,23.0,6.0,15.0,47.0,17.0,14.0,10.0,9.0,6.0,4.0,0.0,41.0,63.0,23.0,14.0,0.0,3.0,77.0,2.0,0.0,0.0,23.0,35.0,26.0,62.0,1.0,26.0,42.0,20.0,62.0,8.0,1.0,9.0,1.0,1.0,2.0,1.0
Bihar,Katihar,25.56565356037151,87.70466083591326,212,3071029,919.0,42.0,48.0,35.0,9.0,6.0,33.0,48.0,17.0,66.0,34.0,67.0,55.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,4.0,91.0,9.0,39.0,1.0,18.0,5.0,8.0,32.0,15.0,14.0,8.0,4.0,3.0,2.0,0.0,54.0,67.0,22.0,12.0,0.0,2.0,79.0,1.0,0.0,0.0,15.0,27.0,29.0,62.0,1.0,29.0,42.0,20.0,62.0,5.0,1.0,5.0,1.0,1.0,2.0,1.0
Bihar,Khagaria,25.53558891454964,86.56593256351037,223,1666886,886.0,46.0,52.0,39.0,15.0,0.0,34.0,45.0,21.0,55.0,45.0,66.0,89.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,5.0,95.0,5.0,25.0,1.0,14.0,4.0,8.0,41.0,19.0,13.0,7.0,5.0,4.0,2.0,0.0,49.0,67.0,21.0,12.0,0.0,2.0,79.0,0.0,0.0,0.0,20.0,22.0,32.0,62.0,1.0,32.0,43.0,20.0,62.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0
Bihar,Kishanganj,26.324336758321294,87.95045007235886,210,1690400,950.0,44.0,51.0,37.0,7.0,4.0,31.0,49.0,13.0,73.0,27.0,69.0,31.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,3.0,90.0,10.0,40.0,1.0,12.0,4.0,6.0,29.0,21.0,14.0,5.0,2.0,2.0,1.0,0.0,55.0,67.0,21.0,11.0,0.0,1.0,71.0,2.0,0.0,0.0,8.0,24.0,30.0,62.0,1.0,30.0,43.0,19.0,62.0,4.0,1.0,5.0,1.0,1.0,2.0,1.0
Bihar,Lakhisarai,25.183449321266963,86.12825701357468,227,1000912,902.0,51.0,58.0,43.0,15.0,1.0,33.0,46.0,18.0,62.0,38.0,67.0,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,1.0,4.0,85.0,15.0,24.0,1.0,14.0,5.0,15.0,46.0,16.0,14.0,11.0,8.0,5.0,3.0,0.0,43.0,65.0,22.0,13.0,0.0,5.0,61.0,10.0,0.0,0.0,25.0,29.0,25.0,62.0,2.0,25.0,42.0,20.0,62.0,8.0,1.0,9.0,1.0,2.0,3.0,2.0
Bihar,Madhepura,25.77341929460581,86.8978443983403,213,2001762,911.0,42.0,49.0,33.0,17.0,1.0,39.0,47.0,30.0,57.0,43.0,61.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,5.0,95.0,5.0,33.0,1.0,15.0,4.0,5.0,36.0,16.0,9.0,6.0,5.0,4.0,2.0,0.0,58.0,66.0,22.0,12.0,0.0,1.0,75.0,0.0,0.0,0.0,10.0,27.0,33.0,63.0,1.0,33.0,44.0,19.0,63.0,3.0,0.0,3.0,0.0,0.0,1.0,1.0
Bihar,Madhubani,26.41380538172716,86.16328360450552,207,4487379,926.0,48.0,58.0,38.0,13.0,0.0,36.0,47.0,25.0,66.0,34.0,64.0,81.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,6.0,96.0,4.0,38.0,1.0,28.0,5.0,7.0,45.0,17.0,16.0,11.0,6.0,4.0,3.0,0.0,43.0,64.0,22.0,14.0,0.0,2.0,79.0,0.0,0.0,0.0,15.0,22.0,31.0,63.0,1.0,31.0,44.0,19.0,63.0,5.0,0.0,5.0,0.0,0.0,1.0,1.0
Bihar,Munger,25.198537962962963,86.54173672839504,226,1367765,876.0,59.0,65.0,51.0,13.0,2.0,31.0,45.0,16.0,55.0,45.0,69.0,92.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,16.0,1.0,6.0,72.0,28.0,37.0,1.0,18.0,8.0,23.0,49.0,17.0,12.0,11.0,11.0,8.0,5.0,0.0,37.0,63.0,23.0,14.0,0.0,7.0,60.0,16.0,0.0,0.0,33.0,36.0,20.0,60.0,3.0,20.0,39.0,22.0,60.0,10.0,1.0,11.0,2.0,3.0,5.0,3.0
Bihar,Muzaffarpur,26.18664417177915,85.32745092024543,216,4801062,900.0,52.0,59.0,45.0,16.0,0.0,32.0,47.0,15.0,59.0,41.0,68.0,84.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,1.0,7.0,89.0,11.0,49.0,2.0,23.0,8.0,15.0,49.0,23.0,15.0,9.0,6.0,4.0,3.0,0.0,40.0,63.0,22.0,15.0,0.0,4.0,78.0,1.0,0.0,0.0,23.0,31.0,26.0,62.0,2.0,26.0,42.0,20.0,62.0,8.0,1.0,8.0,1.0,1.0,2.0,2.0
Bihar,Nalanda,25.229345508982053,85.48053113772461,229,2877653,922.0,53.0,61.0,43.0,21.0,0.0,36.0,47.0,25.0,71.0,29.0,64.0,93.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,1.0,7.0,83.0,17.0,20.0,1.0,13.0,5.0,14.0,44.0,18.0,15.0,10.0,8.0,5.0,4.0,0.0,40.0,64.0,22.0,14.0,0.0,6.0,63.0,6.0,0.0,0.0,24.0,29.0,24.0,62.0,2.0,24.0,41.0,20.0,62.0,8.0,1.0,9.0,1.0,2.0,3.0,2.0
